1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.957179712598645,0.964877041921568,0.9308362022566713,0.9745264046553075,0.9822181659992567,0.9482019775264235,0.9501584715350192,0.9578580568535244,0.9238072291666981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9980852283354125,0.9988859403226229,0.9907441920683482,0.8689709325393551,0.8747712836425876,0.8378836690812365,0.6288873020418465,0.6347477017409348,0.5974776889620443,0.06625554447941795,0.07120721989190316,0.04276678161124892,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
1.0,1.0,1.0,1.0,1.0,1.0,0.999877492865096,1.0,1.0,0.9987249900090661,0.9999994950714496,0.9998823300699088,0.7481949037123458,0.7832532692713131,0.7725940631788148,0.2640919907872785,0.29988823323876096,0.2889382077295864,0.1782230614225,0.21139344855455988,0.2010094066839656,0.0,6.331317013064108e-05,1.5209661114568007e-05,0.0,0.0,0.0,0.08333333333333333
1.0,1.0,1.0,0.99532274442646,0.9990421396506549,0.998552130561862,0.5022374366824067,0.54834278276212,0.5398989752045793,0.9234653741306431,0.9425681151026738,0.9392689964991519,0.30588322345181496,0.34634344997073185,0.3387416499809888,0.0,0.0,0.0,0.0941978784295543,0.11767989814666181,0.11317879490536598,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
1.0,1.0,1.0,0.9741326694937129,0.9756722385680519,0.9623183702301504,0.22013699820922739,0.2245772524678387,0.19082203927223418,0.9961091461091769,0.9967032202788105,0.9908209607310071,0.3669333431337236,0.3725951904027625,0.3291881548565243,0.0,0.0,0.0,0.43542007994278725,0.4415576755055781,0.3943922286686075,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
1.0,1.0,1.0,0.8770085117673609,0.8778912802585791,0.8439219216296207,0.02358640282329816,0.023963763614233358,0.012309513524201067,1.0,1.0,0.9999767741882746,0.35830111867502984,0.35959411170671274,0.3128012991589913,0.0,0.0,0.0,0.7483771913835434,0.7495735010584498,0.7044762905541405,0.0036596148263470245,0.0037951323266725012,0.000666986295186689,0.0,0.0,0.0,0.08333333333333333
1.0,1.0,1.0,0.8678759082002512,0.8893075640714159,0.8700827136592579,0.0003766124144704009,0.0017757861137397413,0.0004492075191819822,1.0,1.0,1.0,0.5571903129192038,0.580333463799832,0.559500923667315,0.0,0.0,0.0,0.9998794790115193,1.0,0.9999192087908259,0.19726625171219325,0.22066123076444913,0.1995743429266668,0.0,0.0,0.0,0.08333333333333333
1.0,1.0,1.0,0.6000583782898161,0.6251177401744599,0.6084249337270081,0.0,0.0,0.0,1.0,1.0,1.0,0.5280277593419669,0.5531627118247116,0.5364195698534786,0.0,0.0,0.0,1.0,1.0,1.0,0.4137113619267439,0.4389672217768066,0.422143568359104,0.0,0.0,0.0,0.08333333333333333
1.0,1.0,1.0,0.6129653680088724,0.6409217311438624,0.6266734885575717,0.0,0.0,0.0,1.0,1.0,1.0,0.7476207690752972,0.7754191576974564,0.7612513822011807,0.0,0.0,0.0,1.0,1.0,1.0,0.8397223517711155,0.8674137135711817,0.8533004544335654,0.0,0.0,0.0,0.08333333333333333
0.7514164251276726,0.7679497459546384,0.7399352182519578,0.0,0.0,0.0,0.0,0.0,0.0,0.9937646568035144,0.9966189529364545,0.9913208614645513,0.10854529442337935,0.12196984889010311,0.09968481014493592,0.0,0.0,0.0,1.0,1.0,1.0,0.40462455786439483,0.42069037167061657,0.39346839008396733,0.0,0.0,0.0,0.08333333333333333
